transaction_id,customer_id,transaction_date,product_id,category,subcategory,color,material,unit_price,discount,final_unit_price,quantity,total_amount
T0007710,CUST_00481,2025-03-02,P00210,Hoodies & Sweatshirts,Pullover Hoodie,Terracotta,Linen,79.83,15.0,67.86,1,67.86
T0007711,CUST_00481,2025-08-07,P00216,Hoodies & Sweatshirts,Zip-Up Hoodie,Charcoal,Linen,120.43,10.0,108.39,2,216.78
T0007712,CUST_00481,2025-08-13,P00269,Blazers & Suits,Suit Jacket,Burgundy,Poly-Spandex,139.56,10.0,125.6,1,125.6
T0007713,CUST_00481,2025-08-29,P00121,Shorts,Denim Shorts,White,French Terry,39.62,10.0,35.66,1,35.66
T0007714,CUST_00481,2025-12-18,P00267,Blazers & Suits,Tailored Blazer,Burgundy,French Terry,149.43,0.0,149.43,1,149.43
T0007715,CUST_00481,2025-12-23,P00221,Hoodies & Sweatshirts,Cropped Hoodie,Burgundy,French Terry,77.99,0.0,77.99,1,77.99
T0007716,CUST_00481,2026-01-18,P00218,Hoodies & Sweatshirts,Crewneck Sweatshirt,Charcoal,Cashmere Blend,129.91,20.0,103.93,1,103.93
T0007717,CUST_00481,2026-01-29,P00123,Shorts,Denim Shorts,Burgundy,Linen,57.52,20.0,46.02,2,92.04
T0007718,CUST_00481,2026-01-30,P00128,Shorts,Cargo Shorts,Heather Grey,Poly-Spandex,39.37,15.0,33.46,1,33.46
T0007719,CUST_00481,2026-02-18,P00226,Hoodies & Sweatshirts,Fleece Sweatshirt,Heather Grey,Corduroy,88.14,10.0,79.33,1,79.33
T0007720,CUST_00481,2026-03-06,P00226,Hoodies & Sweatshirts,Fleece Sweatshirt,Heather Grey,Corduroy,88.14,0.0,88.14,1,88.14
T0007721,CUST_00481,2026-07-10,P00271,Blazers & Suits,Suit Jacket,Olive Green,Cashmere Blend,115.93,0.0,115.93,1,115.93
T0007722,CUST_00481,2026-07-12,P00217,Hoodies & Sweatshirts,Crewneck Sweatshirt,White,Linen,97.61,10.0,87.85,1,87.85
T0007723,CUST_00482,2025-02-04,P00042,T-Shirts,Polo T-Shirt,Terracotta,Poly-Spandex,51.17,0.0,51.17,2,102.34
T0007724,CUST_00482,2025-04-16,P00123,Shorts,Denim Shorts,Burgundy,Linen,57.52,10.0,51.77,1,51.77
T0007725,CUST_00482,2025-04-18,P00205,Sweaters & Knitwear,Cable-Knit Sweater,White,Cashmere Blend,48.11,20.0,38.49,1,38.49
T0007726,CUST_00482,2025-05-03,P00019,Shirts,Flannel Shirt,Olive Green,Corduroy,81.96,15.0,69.67,1,69.67
T0007727,CUST_00482,2025-05-16,P00043,T-Shirts,Polo T-Shirt,Olive Green,Linen,37.49,10.0,33.74,1,33.74
T0007728,CUST_00482,2025-05-31,P00121,Shorts,Denim Shorts,White,French Terry,39.62,0.0,39.62,2,79.24
T0007729,CUST_00482,2025-06-05,P00038,T-Shirts,V-Neck T-Shirt,Charcoal,Cashmere Blend,33.5,0.0,33.5,1,33.5
T0007730,CUST_00482,2025-09-04,P00121,Shorts,Denim Shorts,White,French Terry,39.62,0.0,39.62,1,39.62
T0007731,CUST_00482,2025-09-26,P00049,T-Shirts,Oversized T-Shirt,White,Poly-Spandex,53.65,5.0,50.97,1,50.97
T0007732,CUST_00482,2025-10-22,P00135,Shorts,Running Shorts,Burgundy,Poly-Spandex,36.31,0.0,36.31,1,36.31
T0007733,CUST_00482,2026-01-11,P00044,T-Shirts,Polo T-Shirt,Heather Grey,Cashmere Blend,49.11,0.0,49.11,1,49.11
T0007734,CUST_00482,2026-01-17,P00047,T-Shirts,Henley T-Shirt,White,French Terry,59.91,10.0,53.92,2,107.84
T0007735,CUST_00482,2026-05-14,P00134,Shorts,Running Shorts,Charcoal,French Terry,50.19,20.0,40.15,2,80.3
T0007736,CUST_00482,2026-08-07,P00033,T-Shirts,Crew Neck T-Shirt,Olive Green,Corduroy,40.43,0.0,40.43,1,40.43
T0007737,CUST_00483,2025-03-23,P00212,Hoodies & Sweatshirts,Pullover Hoodie,Heather Grey,Corduroy,58.15,5.0,55.24,1,55.24
T0007738,CUST_00483,2025-06-22,P00209,Hoodies & Sweatshirts,Pullover Hoodie,Burgundy,Poly-Spandex,62.7,10.0,56.43,2,112.86
T0007739,CUST_00483,2025-07-03,P00364,Traditional Wear,Sherwani,Terracotta,Cashmere Blend,65.74,0.0,65.74,1,65.74
T0007740,CUST_00483,2025-09-01,P00374,Traditional Wear,Nehru Jacket,Charcoal,French Terry,120.08,10.0,108.07,3,324.21
T0007741,CUST_00483,2025-09-27,P00224,Hoodies & Sweatshirts,Cropped Hoodie,Heather Grey,Cashmere Blend,63.1,0.0,63.1,3,189.3
T0007742,CUST_00483,2025-10-05,P00212,Hoodies & Sweatshirts,Pullover Hoodie,Heather Grey,Corduroy,58.15,15.0,49.43,1,49.43
T0007743,CUST_00483,2026-01-30,P00212,Hoodies & Sweatshirts,Pullover Hoodie,Heather Grey,Corduroy,58.15,0.0,58.15,1,58.15
T0007744,CUST_00483,2026-02-15,P00083,Tops,Halter Top,White,Linen,47.83,10.0,43.05,1,43.05
T0007745,CUST_00483,2026-05-29,P00221,Hoodies & Sweatshirts,Cropped Hoodie,Burgundy,French Terry,77.99,0.0,77.99,1,77.99
T0007746,CUST_00483,2026-06-20,P00211,Hoodies & Sweatshirts,Pullover Hoodie,Olive Green,Cashmere Blend,107.03,15.0,90.98,2,181.96
T0007747,CUST_00483,2026-06-28,P00214,Hoodies & Sweatshirts,Zip-Up Hoodie,Heather Grey,French Terry,77.0,10.0,69.3,1,69.3
T0007748,CUST_00484,2025-02-01,P00038,T-Shirts,V-Neck T-Shirt,Charcoal,Cashmere Blend,33.5,0.0,33.5,1,33.5
T0007749,CUST_00484,2025-02-15,P00126,Shorts,Cargo Shorts,Terracotta,Corduroy,59.69,0.0,59.69,1,59.69
T0007750,CUST_00484,2025-02-25,P00057,T-Shirts,Striped T-Shirt,Olive Green,Linen,39.71,10.0,35.74,1,35.74
T0007751,CUST_00484,2025-02-28,P00136,Shorts,Running Shorts,Terracotta,Linen,41.51,10.0,37.36,1,37.36
T0007752,CUST_00484,2025-04-11,P00092,Pants & Jeans,Straight Leg Jeans,Heather Grey,Corduroy,72.68,0.0,72.68,1,72.68
T0007753,CUST_00484,2025-04-30,P00059,T-Shirts,Striped T-Shirt,White,Corduroy,33.52,10.0,30.17,1,30.17
T0007754,CUST_00484,2025-06-22,P00138,Shorts,Bermuda Shorts,Terracotta,Cashmere Blend,69.67,15.0,59.22,1,59.22
T0007755,CUST_00484,2025-08-23,P00056,T-Shirts,Graphic T-Shirt,Heather Grey,Linen,37.13,15.0,31.56,1,31.56
T0007756,CUST_00484,2025-08-23,P00130,Shorts,Chino Shorts,Heather Grey,Linen,41.11,0.0,41.11,2,82.22
T0007757,CUST_00484,2025-08-26,P00040,T-Shirts,V-Neck T-Shirt,Terracotta,French Terry,57.34,15.0,48.74,1,48.74
T0007758,CUST_00484,2025-09-05,P00137,Shorts,Bermuda Shorts,Burgundy,Linen,61.4,10.0,55.26,1,55.26
T0007759,CUST_00484,2025-10-06,P00060,T-Shirts,Striped T-Shirt,Charcoal,French Terry,58.47,10.0,52.62,1,52.62
T0007760,CUST_00484,2025-12-31,P00140,Shorts,Bermuda Shorts,Heather Grey,French Terry,129.45,10.0,116.5,1,116.5
T0007761,CUST_00484,2026-01-21,P00034,T-Shirts,Crew Neck T-Shirt,Heather Grey,French Terry,36.18,5.0,34.37,2,68.74
T0007762,CUST_00484,2026-01-29,P00122,Shorts,Denim Shorts,Charcoal,Poly-Spandex,59.89,10.0,53.9,1,53.9
T0007763,CUST_00484,2026-06-03,P00042,T-Shirts,Polo T-Shirt,Terracotta,Poly-Spandex,51.17,15.0,43.49,2,86.98
T0007764,CUST_00484,2026-07-11,P00124,Shorts,Denim Shorts,Terracotta,Cashmere Blend,82.46,0.0,82.46,1,82.46
T0007765,CUST_00485,2025-01-12,P00086,Pants & Jeans,Slim Fit Jeans,Charcoal,Corduroy,90.25,5.0,85.74,1,85.74
T0007766,CUST_00485,2025-03-10,P00097,Pants & Jeans,Bootcut Jeans,White,Linen,50.52,15.0,42.94,1,42.94
T0007767,CUST_00485,2025-06-01,P00177,Dresses & Skirts,Maxi Dress,Olive Green,Linen,134.78,10.0,121.3,1,121.3
T0007768,CUST_00485,2025-08-15,P00117,Pants & Jeans,Linen Trousers,Olive Green,Linen,83.83,5.0,79.64,1,79.64
T0007769,CUST_00485,2025-10-07,P00362,Traditional Wear,Sherwani,Charcoal,Poly-Spandex,102.37,10.0,92.13,1,92.13
T0007770,CUST_00485,2025-10-30,P00360,Traditional Wear,Salwar Suit,Charcoal,French Terry,89.77,0.0,89.77,1,89.77
T0007771,CUST_00485,2025-12-02,P00373,Traditional Wear,Nehru Jacket,White,Corduroy,113.24,0.0,113.24,1,113.24
T0007772,CUST_00485,2026-01-28,P00357,Traditional Wear,Salwar Suit,Olive Green,Linen,92.84,5.0,88.2,2,176.4
T0007773,CUST_00485,2026-04-02,P00119,Pants & Jeans,Linen Trousers,White,Corduroy,126.71,10.0,114.04,1,114.04
T0007774,CUST_00485,2026-04-30,P00118,Pants & Jeans,Linen Trousers,Heather Grey,Cashmere Blend,78.88,15.0,67.05,1,67.05
T0007775,CUST_00486,2025-04-17,P00226,Hoodies & Sweatshirts,Fleece Sweatshirt,Heather Grey,Corduroy,88.14,15.0,74.92,2,149.84
T0007776,CUST_00486,2025-04-27,P00059,T-Shirts,Striped T-Shirt,White,Corduroy,33.52,10.0,30.17,1,30.17
T0007777,CUST_00486,2025-05-03,P00133,Shorts,Running Shorts,White,Corduroy,64.11,25.0,48.08,1,48.08
T0007778,CUST_00486,2025-05-31,P00280,Activewear,Sports Bra,Terracotta,French Terry,63.24,0.0,63.24,1,63.24
T0007779,CUST_00486,2025-06-20,P00221,Hoodies & Sweatshirts,Cropped Hoodie,Burgundy,French Terry,77.99,10.0,70.19,2,140.38
T0007780,CUST_00486,2025-07-23,P00323,Loungewear,Lounge T-Shirt,White,Linen,68.71,15.0,58.4,2,116.8
T0007781,CUST_00486,2025-08-10,P00221,Hoodies & Sweatshirts,Cropped Hoodie,Burgundy,French Terry,77.99,25.0,58.49,1,58.49
T0007782,CUST_00486,2025-10-22,P00255,Jackets & Outerwear,Windbreaker,Burgundy,Poly-Spandex,115.29,15.0,98.0,1,98.0
T0007783,CUST_00486,2025-11-25,P00215,Hoodies & Sweatshirts,Zip-Up Hoodie,White,Poly-Spandex,77.51,5.0,73.63,1,73.63
T0007784,CUST_00486,2026-01-07,P00211,Hoodies & Sweatshirts,Pullover Hoodie,Olive Green,Cashmere Blend,107.03,0.0,107.03,1,107.03
T0007785,CUST_00486,2026-03-12,P00209,Hoodies & Sweatshirts,Pullover Hoodie,Burgundy,Poly-Spandex,62.7,10.0,56.43,1,56.43
T0007786,CUST_00486,2026-03-23,P00270,Blazers & Suits,Suit Jacket,Terracotta,Linen,134.89,25.0,101.17,1,101.17
T0007787,CUST_00486,2026-03-24,P00091,Pants & Jeans,Straight Leg Jeans,Olive Green,Cashmere Blend,94.97,0.0,94.97,1,94.97
T0007788,CUST_00487,2025-02-03,P00251,Jackets & Outerwear,Utility Jacket,White,Cashmere Blend,103.94,15.0,88.35,2,176.7
T0007789,CUST_00487,2025-04-12,P00185,Dresses & Skirts,Slip Dress,Burgundy,Cashmere Blend,96.94,5.0,92.09,1,92.09
T0007790,CUST_00487,2025-05-02,P00237,Jackets & Outerwear,Bomber Jacket,Olive Green,Linen,61.89,10.0,55.7,1,55.7
T0007791,CUST_00487,2025-06-11,P00231,Jackets & Outerwear,Denim Jacket,Burgundy,Cashmere Blend,78.5,0.0,78.5,1,78.5
T0007792,CUST_00487,2025-12-18,P00260,Jackets & Outerwear,Trench Coat,Heather Grey,French Terry,81.77,0.0,81.77,1,81.77
T0007793,CUST_00487,2026-01-04,P00229,Jackets & Outerwear,Denim Jacket,White,Poly-Spandex,90.51,5.0,85.98,1,85.98
T0007794,CUST_00487,2026-03-27,P00263,Jackets & Outerwear,Parka,White,Linen,133.14,20.0,106.51,1,106.51
T0007795,CUST_00487,2026-04-20,P00349,Traditional Wear,Kurta,White,Poly-Spandex,55.2,5.0,52.44,2,104.88
T0007796,CUST_00487,2026-05-08,P00363,Traditional Wear,Sherwani,Burgundy,Linen,118.31,0.0,118.31,1,118.31
T0007797,CUST_00487,2026-08-04,P00244,Jackets & Outerwear,Puffer Jacket,Terracotta,Cashmere Blend,73.61,5.0,69.93,1,69.93
T0007798,CUST_00488,2025-01-29,P00119,Pants & Jeans,Linen Trousers,White,Corduroy,126.71,10.0,114.04,1,114.04
T0007799,CUST_00488,2025-03-19,P00087,Pants & Jeans,Slim Fit Jeans,Burgundy,French Terry,63.11,15.0,53.64,1,53.64
T0007800,CUST_00488,2025-04-24,P00110,Pants & Jeans,Formal Trousers,Charcoal,Linen,42.45,0.0,42.45,1,42.45
T0007801,CUST_00488,2025-05-25,P00105,Pants & Jeans,Cargo Pants,Olive Green,Cashmere Blend,54.31,5.0,51.59,1,51.59
T0007802,CUST_00488,2025-05-26,P00045,T-Shirts,Henley T-Shirt,Olive Green,Cashmere Blend,46.68,10.0,42.01,1,42.01
T0007803,CUST_00488,2025-06-13,P00114,Pants & Jeans,Jogger Pants,Terracotta,French Terry,50.05,15.0,42.54,1,42.54
T0007804,CUST_00488,2025-06-20,P00090,Pants & Jeans,Straight Leg Jeans,Terracotta,Linen,85.71,0.0,85.71,1,85.71
T0007805,CUST_00488,2025-06-23,P00112,Pants & Jeans,Formal Trousers,Terracotta,Corduroy,81.82,0.0,81.82,1,81.82
T0007806,CUST_00488,2025-06-28,P00120,Pants & Jeans,Linen Trousers,Charcoal,French Terry,71.36,15.0,60.66,1,60.66
T0007807,CUST_00488,2025-07-07,P00095,Pants & Jeans,Wide Leg Jeans,White,Poly-Spandex,44.59,5.0,42.36,1,42.36
T0007808,CUST_00488,2025-09-12,P00096,Pants & Jeans,Wide Leg Jeans,Charcoal,Linen,46.33,10.0,41.7,2,83.4
T0007809,CUST_00488,2025-10-04,P00010,Shirts,Casual Shirt,Heather Grey,Linen,49.52,0.0,49.52,2,99.04
T0007810,CUST_00488,2025-12-26,P00118,Pants & Jeans,Linen Trousers,Heather Grey,Cashmere Blend,78.88,15.0,67.05,1,67.05
T0007811,CUST_00488,2026-02-15,P00086,Pants & Jeans,Slim Fit Jeans,Charcoal,Corduroy,90.25,15.0,76.71,1,76.71
T0007812,CUST_00488,2026-03-09,P00091,Pants & Jeans,Straight Leg Jeans,Olive Green,Cashmere Blend,94.97,0.0,94.97,1,94.97
T0007813,CUST_00488,2026-07-23,P00099,Pants & Jeans,Bootcut Jeans,Burgundy,Corduroy,86.31,0.0,86.31,1,86.31
T0007814,CUST_00489,2025-02-05,P00193,Sweaters & Knitwear,V-Neck Sweater,White,Corduroy,79.67,10.0,71.7,1,71.7
T0007815,CUST_00489,2025-02-05,P00204,Sweaters & Knitwear,Cardigan,Charcoal,Cashmere Blend,108.67,0.0,108.67,1,108.67
T0007816,CUST_00489,2025-02-14,P00204,Sweaters & Knitwear,Cardigan,Charcoal,Cashmere Blend,108.67,10.0,97.8,1,97.8
T0007817,CUST_00489,2025-07-24,P00278,Activewear,Sports Bra,Charcoal,Cashmere Blend,43.69,10.0,39.32,1,39.32
T0007818,CUST_00489,2025-07-25,P00191,Sweaters & Knitwear,Crewneck Sweater,White,Cashmere Blend,157.23,0.0,157.23,2,314.46
T0007819,CUST_00489,2025-08-23,P00073,Tops,Camisole,White,Corduroy,41.82,0.0,41.82,1,41.82
T0007820,CUST_00489,2025-10-21,P00201,Sweaters & Knitwear,Cardigan,Olive Green,French Terry,99.99,0.0,99.99,1,99.99
T0007821,CUST_00489,2025-11-02,P00201,Sweaters & Knitwear,Cardigan,Olive Green,French Terry,99.99,15.0,84.99,2,169.98
T0007822,CUST_00489,2025-11-19,P00192,Sweaters & Knitwear,Crewneck Sweater,Charcoal,Corduroy,81.54,10.0,73.39,2,146.78
T0007823,CUST_00489,2025-12-22,P00205,Sweaters & Knitwear,Cable-Knit Sweater,White,Cashmere Blend,48.11,5.0,45.7,1,45.7
T0007824,CUST_00489,2026-03-19,P00361,Traditional Wear,Sherwani,White,French Terry,84.24,15.0,71.6,1,71.6
T0007825,CUST_00489,2026-06-27,P00360,Traditional Wear,Salwar Suit,Charcoal,French Terry,89.77,20.0,71.82,3,215.46
T0007826,CUST_00490,2025-01-29,P00028,Shirts,Mandarin Collar Shirt,Terracotta,Poly-Spandex,69.32,10.0,62.39,1,62.39
T0007827,CUST_00490,2025-03-21,P00013,Shirts,Denim Shirt,White,Corduroy,66.1,15.0,56.18,1,56.18
T0007828,CUST_00490,2025-05-03,P00030,Shirts,Overshirt,Terracotta,Linen,73.81,5.0,70.12,1,70.12
T0007829,CUST_00490,2025-05-06,P00012,Shirts,Casual Shirt,Charcoal,Corduroy,80.15,0.0,80.15,1,80.15
T0007830,CUST_00490,2025-05-10,P00013,Shirts,Denim Shirt,White,Corduroy,66.1,10.0,59.49,1,59.49
T0007831,CUST_00490,2025-09-10,P00032,Shirts,Overshirt,Heather Grey,Corduroy,55.46,0.0,55.46,1,55.46
T0007832,CUST_00490,2025-10-12,P00007,Shirts,Oxford Shirt,Olive Green,French Terry,66.26,15.0,56.32,1,56.32
T0007833,CUST_00490,2025-10-21,P00009,Shirts,Casual Shirt,Olive Green,Poly-Spandex,62.96,15.0,53.52,1,53.52
T0007834,CUST_00490,2025-11-25,P00353,Traditional Wear,Kurti,Burgundy,Corduroy,75.45,0.0,75.45,1,75.45
T0007835,CUST_00490,2026-01-24,P00353,Traditional Wear,Kurti,Burgundy,Corduroy,75.45,15.0,64.13,1,64.13
T0007836,CUST_00490,2026-02-13,P00362,Traditional Wear,Sherwani,Charcoal,Poly-Spandex,102.37,0.0,102.37,2,204.74
T0007837,CUST_00490,2026-05-14,P00376,Traditional Wear,Nehru Jacket,Terracotta,Linen,182.8,0.0,182.8,1,182.8
T0007838,CUST_00490,2026-05-14,P00374,Traditional Wear,Nehru Jacket,Charcoal,French Terry,120.08,20.0,96.06,1,96.06
T0007839,CUST_00490,2026-06-06,P00357,Traditional Wear,Salwar Suit,Olive Green,Linen,92.84,15.0,78.91,2,157.82
T0007840,CUST_00490,2026-06-09,P00350,Traditional Wear,Kurta,Charcoal,Linen,138.93,20.0,111.14,1,111.14
T0007841,CUST_00490,2026-07-02,P00369,Traditional Wear,Dhoti,Olive Green,Poly-Spandex,98.7,20.0,78.96,1,78.96
T0007842,CUST_00490,2026-07-05,P00374,Traditional Wear,Nehru Jacket,Charcoal,French Terry,120.08,15.0,102.07,1,102.07
T0007843,CUST_00491,2025-01-31,P00361,Traditional Wear,Sherwani,White,French Terry,84.24,5.0,80.03,2,160.06
T0007844,CUST_00491,2025-08-02,P00356,Traditional Wear,Kurti,Heather Grey,Linen,100.61,15.0,85.52,1,85.52
T0007845,CUST_00491,2025-09-15,P00370,Traditional Wear,Dhoti,Heather Grey,Linen,115.78,5.0,109.99,1,109.99
T0007846,CUST_00491,2025-11-09,P00366,Traditional Wear,Lehenga,Terracotta,Corduroy,136.34,5.0,129.52,3,388.56
T0007847,CUST_00491,2025-11-14,P00365,Traditional Wear,Lehenga,Burgundy,Cashmere Blend,87.01,0.0,87.01,1,87.01
T0007848,CUST_00491,2025-12-02,P00356,Traditional Wear,Kurti,Heather Grey,Linen,100.61,5.0,95.58,1,95.58
T0007849,CUST_00491,2026-01-09,P00132,Shorts,Chino Shorts,Charcoal,Corduroy,36.41,5.0,34.59,1,34.59
T0007850,CUST_00491,2026-01-12,P00214,Hoodies & Sweatshirts,Zip-Up Hoodie,Heather Grey,French Terry,77.0,20.0,61.6,1,61.6
T0007851,CUST_00491,2026-01-19,P00355,Traditional Wear,Kurti,Olive Green,Poly-Spandex,122.46,0.0,122.46,1,122.46
T0007852,CUST_00491,2026-02-12,P00363,Traditional Wear,Sherwani,Burgundy,Linen,118.31,0.0,118.31,1,118.31
T0007853,CUST_00491,2026-02-14,P00363,Traditional Wear,Sherwani,Burgundy,Linen,118.31,10.0,106.48,1,106.48
T0007854,CUST_00491,2026-02-18,P00349,Traditional Wear,Kurta,White,Poly-Spandex,55.2,15.0,46.92,2,93.84
T0007855,CUST_00491,2026-02-19,P00374,Traditional Wear,Nehru Jacket,Charcoal,French Terry,120.08,15.0,102.07,2,204.14
T0007856,CUST_00491,2026-03-09,P00364,Traditional Wear,Sherwani,Terracotta,Cashmere Blend,65.74,25.0,49.3,1,49.3
T0007857,CUST_00491,2026-04-25,P00353,Traditional Wear,Kurti,Burgundy,Corduroy,75.45,25.0,56.59,1,56.59
T0007858,CUST_00491,2026-05-06,P00363,Traditional Wear,Sherwani,Burgundy,Linen,118.31,25.0,88.73,1,88.73
T0007859,CUST_00491,2026-05-31,P00363,Traditional Wear,Sherwani,Burgundy,Linen,118.31,5.0,112.39,2,224.78
T0007860,CUST_00491,2026-06-08,P00368,Traditional Wear,Lehenga,Heather Grey,Poly-Spandex,67.14,0.0,67.14,1,67.14
T0007861,CUST_00491,2026-06-24,P00359,Traditional Wear,Salwar Suit,White,Corduroy,68.31,15.0,58.06,1,58.06
T0007862,CUST_00492,2025-01-19,P00076,Tops,Camisole,Terracotta,Linen,64.56,10.0,58.1,1,58.1
T0007863,CUST_00492,2025-04-14,P00078,Tops,Wrap Top,Terracotta,Cashmere Blend,59.84,20.0,47.87,1,47.87
T0007864,CUST_00492,2025-06-23,P00052,T-Shirts,Oversized T-Shirt,Terracotta,Corduroy,53.54,5.0,50.86,1,50.86
T0007865,CUST_00492,2025-07-08,P00370,Traditional Wear,Dhoti,Heather Grey,Linen,115.78,15.0,98.41,2,196.82
T0007866,CUST_00492,2025-07-27,P00352,Traditional Wear,Kurta,Terracotta,Corduroy,117.22,10.0,105.5,1,105.5
T0007867,CUST_00492,2025-07-31,P00359,Traditional Wear,Salwar Suit,White,Corduroy,68.31,15.0,58.06,1,58.06
T0007868,CUST_00492,2025-08-05,P00353,Traditional Wear,Kurti,Burgundy,Corduroy,75.45,15.0,64.13,2,128.26
T0007869,CUST_00492,2025-08-14,P00351,Traditional Wear,Kurta,Burgundy,Cashmere Blend,104.29,0.0,104.29,1,104.29
T0007870,CUST_00492,2025-10-08,P00376,Traditional Wear,Nehru Jacket,Terracotta,Linen,182.8,0.0,182.8,1,182.8
T0007871,CUST_00492,2025-10-11,P00035,T-Shirts,Crew Neck T-Shirt,White,Poly-Spandex,51.51,10.0,46.36,2,92.72
T0007872,CUST_00492,2025-10-13,P00131,Shorts,Chino Shorts,White,Cashmere Blend,49.52,10.0,44.57,1,44.57
T0007873,CUST_00492,2025-12-09,P00075,Tops,Camisole,Burgundy,Poly-Spandex,57.29,10.0,51.56,1,51.56
T0007874,CUST_00492,2026-01-03,P00069,Tops,Tank Top,Olive Green,Poly-Spandex,67.77,0.0,67.77,1,67.77
T0007875,CUST_00492,2026-02-08,P00204,Sweaters & Knitwear,Cardigan,Charcoal,Cashmere Blend,108.67,0.0,108.67,1,108.67
T0007876,CUST_00492,2026-03-28,P00076,Tops,Camisole,Terracotta,Linen,64.56,20.0,51.65,2,103.3
T0007877,CUST_00492,2026-06-17,P00073,Tops,Camisole,White,Corduroy,41.82,0.0,41.82,1,41.82
T0007878,CUST_00492,2026-07-06,P00230,Jackets & Outerwear,Denim Jacket,Charcoal,Linen,111.91,0.0,111.91,1,111.91
T0007879,CUST_00492,2026-07-12,P00079,Tops,Wrap Top,Olive Green,Corduroy,63.45,10.0,57.11,2,114.22
T0007880,CUST_00492,2026-07-20,P00068,Tops,Crop Top,Heather Grey,Poly-Spandex,47.2,10.0,42.48,1,42.48
T0007881,CUST_00492,2026-07-20,P00064,Tops,Blouse,Terracotta,Cashmere Blend,66.76,15.0,56.75,1,56.75
T0007882,CUST_00493,2025-01-23,P00203,Sweaters & Knitwear,Cardigan,White,Linen,95.01,10.0,85.51,1,85.51
T0007883,CUST_00493,2025-02-04,P00204,Sweaters & Knitwear,Cardigan,Charcoal,Cashmere Blend,108.67,0.0,108.67,1,108.67
T0007884,CUST_00493,2025-02-19,P00196,Sweaters & Knitwear,V-Neck Sweater,Terracotta,Linen,67.83,0.0,67.83,1,67.83
T0007885,CUST_00493,2025-03-12,P00324,Loungewear,Lounge T-Shirt,Charcoal,Cashmere Blend,65.55,0.0,65.55,1,65.55
T0007886,CUST_00493,2025-07-13,P00189,Sweaters & Knitwear,Crewneck Sweater,Olive Green,Poly-Spandex,58.58,5.0,55.65,2,111.3
T0007887,CUST_00493,2025-09-01,P00203,Sweaters & Knitwear,Cardigan,White,Linen,95.01,5.0,90.26,1,90.26
T0007888,CUST_00493,2025-11-23,P00204,Sweaters & Knitwear,Cardigan,Charcoal,Cashmere Blend,108.67,0.0,108.67,2,217.34
T0007889,CUST_00493,2026-01-09,P00206,Sweaters & Knitwear,Cable-Knit Sweater,Charcoal,Corduroy,86.57,10.0,77.91,2,155.82
T0007890,CUST_00493,2026-02-22,P00197,Sweaters & Knitwear,Turtleneck,Burgundy,Linen,112.33,5.0,106.71,1,106.71
T0007891,CUST_00493,2026-03-03,P00349,Traditional Wear,Kurta,White,Poly-Spandex,55.2,0.0,55.2,1,55.2
T0007892,CUST_00493,2026-06-17,P00376,Traditional Wear,Nehru Jacket,Terracotta,Linen,182.8,5.0,173.66,1,173.66
T0007893,CUST_00493,2026-06-28,P00352,Traditional Wear,Kurta,Terracotta,Corduroy,117.22,10.0,105.5,2,211.0
T0007894,CUST_00493,2026-07-10,P00352,Traditional Wear,Kurta,Terracotta,Corduroy,117.22,10.0,105.5,1,105.5
T0007895,CUST_00493,2026-08-04,P00374,Traditional Wear,Nehru Jacket,Charcoal,French Terry,120.08,0.0,120.08,1,120.08
T0007896,CUST_00494,2025-02-11,P00010,Shirts,Casual Shirt,Heather Grey,Linen,49.52,0.0,49.52,1,49.52
T0007897,CUST_00494,2025-02-25,P00004,Shirts,Formal Shirt,Terracotta,Cashmere Blend,85.66,0.0,85.66,1,85.66
T0007898,CUST_00494,2025-03-12,P00021,Shirts,Resort Shirt,Olive Green,French Terry,60.75,5.0,57.71,2,115.42
T0007899,CUST_00494,2025-05-21,P00074,Tops,Camisole,Charcoal,French Terry,61.98,20.0,49.58,2,99.16
T0007900,CUST_00494,2025-06-11,P00025,Shirts,Mandarin Collar Shirt,White,Cashmere Blend,57.5,0.0,57.5,2,115.0
T0007901,CUST_00494,2025-10-06,P00021,Shirts,Resort Shirt,Olive Green,French Terry,60.75,15.0,51.64,1,51.64
T0007902,CUST_00494,2025-10-13,P00009,Shirts,Casual Shirt,Olive Green,Poly-Spandex,62.96,15.0,53.52,1,53.52
T0007903,CUST_00494,2025-10-22,P00015,Shirts,Denim Shirt,Burgundy,Poly-Spandex,72.57,0.0,72.57,1,72.57
T0007904,CUST_00494,2025-11-21,P00115,Pants & Jeans,Jogger Pants,Olive Green,Poly-Spandex,75.64,15.0,64.29,1,64.29
T0007905,CUST_00494,2025-12-05,P00212,Hoodies & Sweatshirts,Pullover Hoodie,Heather Grey,Corduroy,58.15,0.0,58.15,1,58.15
T0007906,CUST_00494,2025-12-19,P00026,Shirts,Mandarin Collar Shirt,Charcoal,Corduroy,57.55,10.0,51.8,1,51.8
T0007907,CUST_00494,2025-12-20,P00014,Shirts,Denim Shirt,Charcoal,French Terry,95.01,10.0,85.51,1,85.51
T0007908,CUST_00494,2025-12-25,P00026,Shirts,Mandarin Collar Shirt,Charcoal,Corduroy,57.55,10.0,51.8,1,51.8
T0007909,CUST_00494,2026-01-11,P00067,Tops,Crop Top,Olive Green,French Terry,47.63,0.0,47.63,1,47.63
